date_time,gold_price,ptt_price,pttep_price,top_price,usDollar_price
2020-09-16,1962.0,35.25,87.25,39.0,93.21
2020-09-17,1941.3,35.75,87.25,38.25,92.97
2020-09-18,1953.2,35.25,87.75,38.75,92.93
2020-09-19,1953.2,35.25,87.75,38.75,92.93
2020-09-20,1953.2,35.25,87.75,38.75,92.93
2020-09-21,1902.1,35.0,85.5,37.5,93.66
2020-09-22,1899.3,34.25,84.75,35.75,93.99
2020-09-23,1860.5,33.5,82.5,34.75,94.39
2020-09-24,1868.9,32.5,80.5,33.0,94.35
2020-09-25,1857.8,32.5,78.75,32.25,94.64
2020-09-26,1857.8,32.5,78.75,32.25,94.64
2020-09-27,1857.8,32.5,78.75,32.25,94.64
2020-09-28,1872.8,33.5,81.75,33.0,94.28
2020-09-29,1898.7,33.25,80.5,32.25,93.89
2020-09-30,1891.3,32.0,79.0,32.0,93.89
2020-10-01,1912.3,33.0,79.5,33.5,93.71
2020-10-02,1903.8,32.25,75.0,32.25,93.84
2020-10-03,1903.8,32.25,75.0,32.25,93.84
2020-10-04,1903.8,32.25,75.0,32.25,93.84
2020-10-05,1916.1,32.25,76.75,33.0,93.51
2020-10-06,1904.8,33.0,82.25,35.75,93.69
2020-10-07,1886.8,33.0,81.0,35.5,93.63
2020-10-08,1891.0,33.0,82.25,36.5,93.61
2020-10-09,1921.9,33.25,83.5,35.5,93.06
2020-10-10,1921.9,33.25,83.5,35.5,93.06
2020-10-11,1921.9,33.25,83.5,35.5,93.06
2020-10-12,1924.3,34.25,82.25,36.5,93.07
2020-10-13,1890.2,34.25,82.25,36.5,93.53
2020-10-14,1903.1,33.25,80.75,36.0,93.38
2020-10-15,1904.9,33.0,80.5,36.0,93.86
2020-10-16,1902.4,32.75,80.25,35.5,93.68
2020-10-17,1902.4,32.75,80.25,35.5,93.68
2020-10-18,1902.4,32.75,80.25,35.5,93.68
2020-10-19,1907.7,32.5,78.25,34.5,93.43
2020-10-20,1911.6,32.25,77.75,34.75,93.07
2020-10-21,1925.7,32.25,80.0,35.25,92.61
2020-10-22,1901.6,32.25,81.5,36.25,92.95
2020-10-23,1902.3,32.25,81.5,36.25,92.77
2020-10-24,1902.3,32.25,81.5,36.25,92.77
2020-10-25,1902.3,32.25,81.5,36.25,92.77
2020-10-26,1903.1,32.25,79.75,35.5,93.04
2020-10-27,1909.2,32.0,79.5,34.25,92.94
2020-10-28,1876.5,31.5,78.5,33.75,93.4
2020-10-29,1868.0,31.0,79.0,34.5,93.96
2020-10-30,1879.9,31.0,78.75,34.25,94.04
2020-10-31,1879.9,31.0,78.75,34.25,94.04
2020-11-01,1879.9,31.0,78.75,34.25,94.04
2020-11-02,1892.5,31.0,78.0,34.25,94.13
2020-11-03,1910.4,32.75,80.75,35.75,93.55
2020-11-04,1896.2,32.5,81.5,35.5,93.41
2020-11-05,1946.8,34.0,82.75,36.75,92.53
2020-11-06,1951.7,34.0,82.75,37.0,92.23
2020-11-07,1951.7,34.0,82.75,37.0,92.23
2020-11-08,1951.7,34.0,82.75,37.0,92.23
2020-11-09,1854.4,34.75,84.0,38.5,92.72
2020-11-10,1876.4,38.25,90.75,45.0,92.75
2020-11-11,1861.6,38.25,91.5,45.25,93.04
2020-11-12,1873.3,37.25,90.5,44.25,92.96
2020-11-13,1886.2,37.5,90.25,44.75,92.75
2020-11-14,1886.2,37.5,90.25,44.75,92.75
2020-11-15,1886.2,37.5,90.25,44.75,92.75
2020-11-16,1887.8,37.5,91.5,46.5,92.64
2020-11-17,1885.1,37.5,91.25,46.75,92.42
2020-11-18,1873.9,38.0,93.0,47.5,92.32
2020-11-19,1861.5,37.75,92.25,48.5,92.29
2020-11-20,1872.4,38.25,93.75,48.75,92.39
2020-11-21,1872.4,38.25,93.75,48.75,92.39
2020-11-22,1872.4,38.25,93.75,48.75,92.39
2020-11-23,1837.8,40.5,98.5,49.5,92.5
2020-11-24,1804.6,40.0,96.75,48.75,92.23
2020-11-25,1805.5,41.5,101.0,50.75,91.99
2020-11-26,1807.0,42.0,101.5,51.25,91.99
2020-11-27,1784.8,41.75,100.5,49.75,91.79
2020-11-28,1784.8,41.75,100.5,49.75,91.79
2020-11-29,1784.8,41.75,100.5,49.75,91.79
2020-11-30,1778.0,40.0,96.75,47.5,91.87
2020-12-01,1816.6,41.0,98.5,49.5,91.31
2020-12-02,1827.6,41.0,98.5,49.75,91.12
2020-12-03,1838.4,42.25,99.0,51.75,90.71
2020-12-04,1837.5,43.0,101.5,52.0,90.7
2020-12-05,1837.5,43.0,101.5,52.0,90.7
2020-12-06,1837.5,43.0,101.5,52.0,90.7
2020-12-07,1863.3,43.0,101.5,52.0,90.79
2020-12-08,1872.3,43.25,104.5,53.25,90.96
2020-12-09,1836.1,43.0,103.0,55.5,91.09
2020-12-10,1835.2,43.0,103.0,55.5,90.82
2020-12-11,1841.4,43.0,103.0,55.5,90.98
2020-12-12,1841.4,43.0,103.0,55.5,90.98
2020-12-13,1841.4,43.0,103.0,55.5,90.98
2020-12-14,1829.8,42.25,102.0,54.25,90.71
2020-12-15,1853.2,42.75,102.0,54.25,90.47
2020-12-16,1857.0,42.5,102.5,54.0,90.45
2020-12-17,1887.9,42.25,102.0,54.25,89.82
2020-12-18,1886.5,42.75,100.5,54.75,90.02
2020-12-19,1886.5,42.75,100.5,54.75,90.02
2020-12-20,1886.5,42.75,100.5,54.75,90.02
2020-12-21,1880.3,40.5,96.0,52.5,90.04
2020-12-22,1867.7,41.25,97.5,53.0,90.65
2020-12-23,1875.6,40.25,95.25,51.5,90.41
2020-12-24,1880.7,41.25,95.75,52.25,90.32
2020-12-25,1880.7,42.0,96.5,54.0,90.32
2020-12-26,1880.7,42.0,96.5,54.0,90.32
2020-12-27,1880.7,42.0,96.5,54.0,90.32
2020-12-28,1877.9,41.0,95.0,51.25,90.34
2020-12-29,1880.5,42.5,97.75,53.25,89.99
2020-12-30,1893.4,42.5,98.25,52.0,89.68
