"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 28, 2017","1,270.20","1,260.40","1,271.80","1,258.70","2.10K","0.81%"
"Jul 27, 2017","1,260.00","1,260.50","1,265.00","1,253.90","220.31K","0.85%"
"Jul 26, 2017","1,249.40","1,250.30","1,263.40","1,243.20","256.12K","-0.22%"
"Jul 25, 2017","1,252.10","1,255.20","1,258.00","1,248.80","230.39K","-0.18%"
"Jul 24, 2017","1,254.30","1,255.50","1,259.00","1,252.00","212.88K","-0.05%"
"Jul 21, 2017","1,254.90","1,244.10","1,255.90","1,242.80","240.53K","0.75%"
"Jul 20, 2017","1,245.50","1,240.60","1,247.20","1,234.60","269.02K","0.28%"
"Jul 19, 2017","1,242.00","1,242.00","1,243.50","1,235.10","198.03K","0.01%"
"Jul 18, 2017","1,241.90","1,233.30","1,244.10","1,232.20","253.19K","0.66%"
"Jul 17, 2017","1,233.70","1,228.70","1,235.40","1,227.50","174.90K","0.51%"
"Jul 14, 2017","1,227.50","1,216.40","1,232.70","1,214.00","267.44K","0.84%"
"Jul 13, 2017","1,217.30","1,219.20","1,223.60","1,215.60","227.82K","-0.15%"
"Jul 12, 2017","1,219.10","1,216.50","1,225.20","1,212.50","262.77K","0.36%"
"Jul 11, 2017","1,214.70","1,213.80","1,217.10","1,207.40","217.24K","0.12%"
"Jul 10, 2017","1,213.20","1,212.10","1,215.00","1,204.00","238.26K","0.29%"
"Jul 07, 2017","1,209.70","1,224.60","1,228.10","1,206.60","322.18K","-1.11%"
"Jul 06, 2017","1,223.30","1,226.50","1,229.50","1,221.80","192.21K","0.13%"
"Jul 05, 2017","1,221.70","1,220.10","1,228.40","1,216.50","366.77K","-0.48%"
"Jul 04, 2017","1,227.55","1,224.30","1,228.03","1,221.49","-","0.68%"
"Jul 03, 2017","1,219.20","1,241.70","1,242.60","1,218.00","284.45K","-1.86%"
"Jun 30, 2017","1,242.30","1,245.20","1,248.20","1,239.00","222.76K","-0.28%"
"Jun 29, 2017","1,245.80","1,249.60","1,253.20","1,239.70","277.75K","-0.14%"
"Jun 28, 2017","1,247.50","1,246.70","1,253.00","1,246.50","0.37K","0.18%"
"Jun 27, 2017","1,245.30","1,242.00","1,251.60","1,240.60","0.52K","0.03%"
"Jun 26, 2017","1,244.90","1,257.20","1,257.20","1,235.00","0.79K","-0.79%"
"Jun 23, 2017","1,254.80","1,249.90","1,263.00","1,249.30","0.68K","0.55%"
"Jun 22, 2017","1,247.90","1,245.00","1,253.60","1,245.00","0.55K","0.30%"
"Jun 21, 2017","1,244.20","1,244.10","1,247.10","1,241.00","0.85K","0.17%"
"Jun 20, 2017","1,242.10","1,243.50","1,247.20","1,241.30","0.40K","-0.26%"
"Jun 19, 2017","1,245.30","1,254.40","1,255.60","1,243.00","0.91K","-0.78%"
"Jun 16, 2017","1,255.10","1,254.70","1,257.10","1,252.00","0.62K","0.17%"
"Jun 15, 2017","1,253.00","1,260.50","1,266.70","1,251.70","0.59K","-1.66%"
"Jun 14, 2017","1,274.20","1,267.00","1,281.80","1,257.50","1.29K","0.58%"
"Jun 13, 2017","1,266.90","1,265.70","1,269.20","1,258.70","0.92K","-0.02%"
"Jun 12, 2017","1,267.20","1,266.70","1,270.40","1,264.00","1.05K","-0.18%"
"Jun 09, 2017","1,269.50","1,281.20","1,281.20","1,264.80","0.77K","-0.63%"
"Jun 08, 2017","1,277.50","1,286.40","1,288.90","1,271.40","0.81K","-1.04%"
"Jun 07, 2017","1,290.90","1,294.50","1,294.90","1,283.50","0.72K","-0.33%"
"Jun 06, 2017","1,295.20","1,280.50","1,296.30","1,280.20","0.95K","1.13%"
"Jun 05, 2017","1,280.70","1,280.20","1,283.00","1,278.50","0.52K","0.18%"
"Jun 02, 2017","1,278.40","1,266.80","1,280.20","1,260.00","1.31K","0.80%"
"Jun 01, 2017","1,268.30","1,269.90","1,270.60","1,262.00","0.68K","-0.42%"
"May 31, 2017","1,273.60","1,263.90","1,274.30","1,260.20","0.78K","0.78%"
"May 30, 2017","1,263.80","1,269.80","1,271.50","1,260.20","2.14K","-0.23%"
"May 29, 2017","1,266.69","1,268.02","1,268.60","1,264.96","-","-0.12%"
"May 28, 2017","1,268.22","1,266.31","1,269.02","1,266.31","-","0.01%"
"May 26, 2017","1,268.10","1,255.10","1,269.30","1,252.60","271.46K","0.93%"
"May 25, 2017","1,256.40","1,258.40","1,259.40","1,253.50","202.85K","0.26%"
"May 24, 2017","1,253.10","1,251.10","1,258.80","1,247.60","257.36K","-0.19%"
"May 23, 2017","1,255.50","1,260.40","1,263.80","1,250.50","275.11K","-0.47%"
"May 22, 2017","1,261.40","1,257.50","1,262.60","1,251.60","205.21K","0.62%"
"May 19, 2017","1,253.60","1,246.80","1,256.40","1,246.10","212.92K","0.06%"
"May 18, 2017","1,252.80","1,261.40","1,265.00","1,245.70","368.90K","-0.47%"
"May 17, 2017","1,258.70","1,237.20","1,261.50","1,236.30","377.87K","1.80%"
"May 16, 2017","1,236.40","1,230.80","1,239.10","1,230.00","204.21K","0.52%"
"May 15, 2017","1,230.00","1,228.30","1,237.40","1,226.80","189.23K","0.19%"
"May 12, 2017","1,227.70","1,225.00","1,231.60","1,224.40","199.88K","0.29%"
"May 11, 2017","1,224.20","1,219.20","1,227.70","1,216.90","237.71K","0.43%"
"May 10, 2017","1,218.90","1,222.10","1,225.80","1,217.50","194.72K","0.23%"
"May 09, 2017","1,216.10","1,226.60","1,228.70","1,214.30","254.02K","-0.90%"
"May 08, 2017","1,227.10","1,223.10","1,236.90","1,221.00","201.06K","0.02%"
"May 05, 2017","1,226.90","1,228.50","1,236.00","1,226.20","275.89K","-0.14%"
"May 04, 2017","1,228.60","1,238.50","1,241.70","1,225.70","318.32K","-1.59%"
"May 03, 2017","1,248.50","1,257.80","1,257.80","1,236.40","253.65K","-0.68%"
"May 02, 2017","1,257.00","1,257.40","1,258.80","1,252.60","181.51K","0.12%"
"May 01, 2017","1,255.50","1,269.60","1,272.40","1,254.90","199.78K","-1.01%"
"Apr 28, 2017","1,268.30","1,265.20","1,269.90","1,264.20","173.29K","0.19%"
"Apr 27, 2017","1,265.90","1,270.20","1,271.10","1,261.80","210.73K","0.30%"
"Apr 26, 2017","1,262.10","1,263.80","1,269.50","1,259.60","1.16K","-0.26%"
"Apr 25, 2017","1,265.40","1,276.20","1,278.10","1,261.60","1.39K","-0.82%"
"Apr 24, 2017","1,275.90","1,280.90","1,280.90","1,265.00","0.82K","-0.89%"
"Apr 21, 2017","1,287.40","1,281.80","1,288.10","1,278.90","0.74K","0.41%"
"Apr 20, 2017","1,282.10","1,279.40","1,282.70","1,277.20","0.33K","0.03%"
"Apr 19, 2017","1,281.70","1,289.70","1,290.80","1,273.80","0.63K","-0.83%"
"Apr 18, 2017","1,292.40","1,284.80","1,292.10","1,278.90","0.61K","0.17%"
"Apr 17, 2017","1,290.20","1,290.50","1,295.30","1,281.50","0.79K","0.04%"
"Apr 14, 2017","1,289.65","1,289.65","1,289.65","1,289.65","-","0.22%"
"Apr 13, 2017","1,286.80","1,286.10","1,288.70","1,282.30","0.63K","0.81%"
"Apr 12, 2017","1,276.40","1,274.00","1,287.30","1,273.00","0.93K","0.31%"
"Apr 11, 2017","1,272.50","1,255.00","1,275.10","1,253.50","1.10K","1.61%"
"Apr 10, 2017","1,252.30","1,254.00","1,256.80","1,247.00","0.70K","-0.26%"
"Apr 07, 2017","1,255.60","1,251.80","1,271.20","1,251.40","1.55K","0.31%"
"Apr 06, 2017","1,251.70","1,256.50","1,259.20","1,250.00","0.65K","0.38%"
"Apr 05, 2017","1,246.90","1,256.40","1,257.30","1,244.00","1.25K","-0.78%"
"Apr 04, 2017","1,256.70","1,254.80","1,261.70","1,254.50","1.39K","0.35%"
"Apr 03, 2017","1,252.30","1,248.50","1,254.20","1,244.80","1.11K","0.22%"
"Mar 31, 2017","1,249.50","1,242.80","1,250.60","1,240.60","2.13K","0.24%"
"Mar 30, 2017","1,246.50","1,254.00","1,254.60","1,242.80","2.49K","-0.57%"
"Mar 29, 2017","1,253.70","1,250.80","1,254.40","1,246.90","190.68K","-0.15%"
"Mar 28, 2017","1,255.60","1,253.50","1,258.40","1,247.30","243.24K","-0.01%"
"Mar 27, 2017","1,255.70","1,245.50","1,261.00","1,245.50","237.27K","0.58%"
"Mar 24, 2017","1,248.50","1,245.00","1,251.90","1,240.70","207.57K","0.10%"
"Mar 23, 2017","1,247.20","1,248.60","1,253.30","1,242.70","234.77K","-0.20%"
"Mar 22, 2017","1,249.70","1,244.50","1,251.50","1,243.80","216.45K","0.26%"
"Mar 21, 2017","1,246.50","1,234.20","1,247.70","1,226.60","285.63K","1.01%"
"Mar 20, 2017","1,234.00","1,229.00","1,235.50","1,228.80","126.34K","0.31%"
"Mar 17, 2017","1,230.20","1,226.20","1,231.50","1,224.00","153.15K","0.25%"
"Mar 16, 2017","1,227.10","1,219.50","1,234.00","1,218.10","257.89K","2.20%"
"Mar 15, 2017","1,200.70","1,198.70","1,222.00","1,196.80","264.34K","-0.16%"
"Mar 14, 2017","1,202.60","1,203.50","1,207.50","1,196.90","183.72K","-0.04%"
"Mar 13, 2017","1,203.10","1,205.00","1,210.90","1,202.00","173.92K","0.14%"
"Mar 10, 2017","1,201.40","1,200.20","1,206.20","1,194.50","257.84K","-0.15%"
"Mar 09, 2017","1,203.20","1,207.70","1,208.90","1,199.00","233.51K","-0.51%"
"Mar 08, 2017","1,209.40","1,215.60","1,218.50","1,206.40","211.11K","-0.55%"
"Mar 07, 2017","1,216.10","1,225.70","1,227.40","1,214.10","203.71K","-0.77%"
"Mar 06, 2017","1,225.50","1,233.90","1,237.30","1,225.00","156.98K","-0.08%"
"Mar 03, 2017","1,226.50","1,234.80","1,236.70","1,223.00","272.29K","-0.52%"
"Mar 02, 2017","1,232.90","1,249.90","1,250.80","1,231.10","272.76K","-1.37%"
"Mar 01, 2017","1,250.00","1,248.50","1,251.40","1,237.20","318.04K","-0.31%"
"Feb 28, 2017","1,253.90","1,253.30","1,259.30","1,248.20","234.94K","-0.39%"
"Feb 27, 2017","1,258.80","1,258.90","1,264.90","1,251.50","208.49K","0.16%"
"Feb 24, 2017","1,256.80","1,249.20","1,259.40","1,247.70","1.26K","0.54%"
"Feb 23, 2017","1,250.10","1,237.50","1,250.70","1,235.80","1.32K","1.46%"
"Feb 22, 2017","1,232.10","1,234.60","1,240.70","1,231.40","0.48K","-0.45%"
"Feb 21, 2017","1,237.70","1,235.40","1,238.70","1,226.00","1.16K","-0.04%"
"Feb 20, 2017","1,238.20","1,237.25","1,240.15","1,233.50","-","0.07%"
"Feb 19, 2017","1,237.30","1,236.00","1,239.25","1,236.00","-","-0.04%"
"Feb 17, 2017","1,237.80","1,238.90","1,243.30","1,235.00","0.59K","-0.19%"
"Feb 16, 2017","1,240.20","1,234.10","1,242.10","1,232.20","1.04K","0.67%"
"Feb 15, 2017","1,231.90","1,229.00","1,233.00","1,216.60","1.32K","0.62%"
"Feb 14, 2017","1,224.30","1,225.40","1,234.90","1,221.70","1.11K","-0.04%"
"Feb 13, 2017","1,224.80","1,233.20","1,233.20","1,219.30","0.80K","-0.82%"
"Feb 10, 2017","1,234.90","1,228.60","1,237.60","1,221.70","1.43K","-0.06%"
"Feb 09, 2017","1,235.70","1,241.10","1,244.60","1,225.20","1.76K","-0.20%"
"Feb 08, 2017","1,238.20","1,234.10","1,245.00","1,230.50","1.17K","0.27%"
"Feb 07, 2017","1,234.90","1,235.30","1,236.20","1,227.90","1.00K","0.32%"
"Feb 06, 2017","1,230.90","1,220.70","1,236.20","1,219.50","1.75K","0.93%"
"Feb 03, 2017","1,219.60","1,216.40","1,221.70","1,207.00","3.28K","0.13%"
"Feb 02, 2017","1,218.00","1,209.90","1,226.00","1,209.50","2.45K","0.92%"
"Feb 01, 2017","1,206.90","1,210.70","1,212.60","1,198.60","1.64K","-0.24%"
"Jan 31, 2017","1,209.80","1,195.90","1,215.70","1,194.50","2.63K","1.28%"
"Jan 30, 2017","1,194.50","1,191.60","1,199.90","1,188.50","2.69K","0.51%"
"Jan 27, 2017","1,188.40","1,188.50","1,191.00","1,179.70","234.35K","-0.12%"
"Jan 26, 2017","1,189.80","1,200.70","1,202.30","1,183.90","244.31K","-0.67%"
"Jan 25, 2017","1,197.80","1,208.60","1,209.30","1,192.60","299.18K","-1.07%"
"Jan 24, 2017","1,210.80","1,218.00","1,220.10","1,206.20","216.01K","-0.39%"
"Jan 23, 2017","1,215.60","1,209.30","1,219.40","1,209.00","237.41K","0.89%"
"Jan 20, 2017","1,204.90","1,204.80","1,214.80","1,198.20","244.34K","0.28%"
"Jan 19, 2017","1,201.50","1,203.10","1,206.40","1,195.40","247.40K","-0.87%"
"Jan 18, 2017","1,212.10","1,216.80","1,217.70","1,201.80","203.65K","-0.07%"
"Jan 17, 2017","1,212.90","1,199.40","1,218.90","1,198.00","381.42K","0.84%"
"Jan 16, 2017","1,202.85","1,203.25","1,208.45","1,200.00","-","-0.04%"
"Jan 15, 2017","1,203.35","1,197.30","1,205.05","1,197.30","-","0.60%"
"Jan 13, 2017","1,196.20","1,194.80","1,201.80","1,187.50","288.62K","-0.30%"
"Jan 12, 2017","1,199.80","1,191.10","1,207.20","1,190.70","269.32K","0.27%"
"Jan 11, 2017","1,196.60","1,188.10","1,198.50","1,177.00","328.69K","0.94%"
"Jan 10, 2017","1,185.50","1,181.30","1,190.60","1,180.20","224.81K","0.05%"
"Jan 09, 2017","1,184.90","1,172.90","1,186.40","1,172.20","179.03K","0.98%"
"Jan 06, 2017","1,173.40","1,181.00","1,183.80","1,171.10","226.43K","-0.67%"
"Jan 05, 2017","1,181.30","1,164.60","1,185.90","1,163.60","272.12K","1.37%"
"Jan 04, 2017","1,165.30","1,159.60","1,168.60","1,156.70","179.88K","0.28%"
"Jan 03, 2017","1,162.00","1,151.40","1,166.00","1,146.50","229.18K","0.95%"
"Jan 02, 2017","1,151.05","1,151.00","1,153.25","1,150.00","-","-0.06%"
"Dec 30, 2016","1,151.70","1,159.50","1,164.30","1,150.30","143.85K","-0.55%"
"Dec 29, 2016","1,158.10","1,143.10","1,160.60","1,142.60","158.03K","1.66%"
"Dec 28, 2016","1,139.20","1,138.50","1,143.00","1,136.60","1.57K","0.16%"
"Dec 27, 2016","1,137.40","1,134.20","1,149.30","1,132.70","0.97K","0.25%"
"Dec 26, 2016","1,134.55","1,135.00","1,136.05","1,134.00","-","-0.04%"
"Dec 25, 2016","1,135.00","1,135.00","1,135.00","1,135.00","-","0.27%"
"Dec 23, 2016","1,132.00","1,130.30","1,135.30","1,129.90","0.33K","0.26%"
"Dec 22, 2016","1,129.10","1,131.60","1,133.50","1,127.70","0.20K","-0.22%"
"Dec 21, 2016","1,131.60","1,132.40","1,136.80","1,129.70","0.33K","-0.04%"
"Dec 20, 2016","1,132.00","1,138.50","1,139.20","1,126.60","0.82K","-0.79%"
"Dec 19, 2016","1,141.00","1,134.10","1,142.10","1,134.10","1.07K","0.45%"
"Dec 16, 2016","1,135.90","1,129.60","1,141.50","1,127.50","1.72K","0.65%"
"Dec 15, 2016","1,128.60","1,143.60","1,144.20","1,124.70","1.47K","-2.91%"
"Dec 14, 2016","1,162.40","1,158.10","1,166.60","1,140.70","1.40K","0.40%"
"Dec 13, 2016","1,157.80","1,164.10","1,165.20","1,155.30","0.78K","-0.59%"
"Dec 12, 2016","1,164.70","1,158.00","1,166.10","1,151.40","1.09K","0.35%"
"Dec 09, 2016","1,160.60","1,170.60","1,172.10","1,157.60","0.85K","-0.90%"
"Dec 08, 2016","1,171.10","1,174.90","1,179.30","1,169.80","0.57K","-0.43%"
"Dec 07, 2016","1,176.20","1,169.90","1,180.70","1,167.40","0.83K","0.63%"
"Dec 06, 2016","1,168.80","1,170.90","1,175.50","1,167.00","0.57K","-0.54%"
"Dec 05, 2016","1,175.20","1,179.30","1,188.50","1,158.00","1.64K","-0.11%"
"Dec 02, 2016","1,176.50","1,173.20","1,178.40","1,167.20","1.35K","0.72%"
"Dec 01, 2016","1,168.10","1,174.10","1,177.00","1,161.00","1.65K","-0.37%"
"Nov 30, 2016","1,172.40","1,188.70","1,195.00","1,169.70","2.32K","-1.42%"
"Nov 29, 2016","1,189.30","1,195.00","1,196.00","1,181.10","2.22K","-0.13%"
"Nov 28, 2016","1,190.80","1,184.40","1,197.20","1,182.40","189.91K","1.05%"
"Nov 25, 2016","1,178.40","1,189.40","1,192.70","1,170.30","300.28K","-0.60%"
"Nov 24, 2016","1,185.55","1,189.20","1,190.30","1,179.75","-","-0.32%"
"Nov 23, 2016","1,189.30","1,212.60","1,214.70","1,181.20","367.81K","-1.81%"
"Nov 22, 2016","1,211.20","1,213.50","1,220.90","1,205.60","210.55K","0.12%"
"Nov 21, 2016","1,209.80","1,207.30","1,217.80","1,205.40","167.83K","0.09%"
"Nov 18, 2016","1,208.70","1,216.00","1,217.50","1,201.30","257.11K","-0.67%"
"Nov 17, 2016","1,216.90","1,224.80","1,231.10","1,210.50","237.79K","-0.57%"
"Nov 16, 2016","1,223.90","1,228.00","1,233.10","1,221.00","204.45K","-0.05%"
"Nov 15, 2016","1,224.50","1,221.80","1,231.40","1,218.60","234.17K","0.23%"
"Nov 14, 2016","1,221.70","1,227.70","1,230.90","1,211.00","351.97K","-0.21%"
"Nov 11, 2016","1,224.30","1,258.70","1,265.00","1,218.70","444.59K","-3.32%"
"Nov 10, 2016","1,266.40","1,278.40","1,292.50","1,251.90","413.56K","-0.56%"
"Nov 09, 2016","1,273.50","1,276.80","1,338.30","1,268.10","816.53K","-0.08%"
"Nov 08, 2016","1,274.50","1,282.20","1,291.50","1,273.30","202.50K","-0.38%"
"Nov 07, 2016","1,279.40","1,294.50","1,296.50","1,278.60","221.68K","-1.92%"
"Nov 04, 2016","1,304.50","1,303.20","1,308.30","1,295.70","217.45K","0.09%"
"Nov 03, 2016","1,303.30","1,298.10","1,308.00","1,286.20","228.55K","-0.37%"
"Nov 02, 2016","1,308.20","1,289.00","1,309.30","1,288.40","241.70K","1.57%"
"Nov 01, 2016","1,288.00","1,277.80","1,292.90","1,276.30","207.26K","1.17%"
"Oct 31, 2016","1,273.10","1,278.30","1,280.50","1,271.90","123.70K","-0.29%"
"Oct 28, 2016","1,276.80","1,269.20","1,285.40","1,262.00","232.89K","0.68%"
"Oct 27, 2016","1,268.20","1,265.00","1,272.20","1,265.00","0.34K","0.24%"
"Oct 26, 2016","1,265.20","1,272.70","1,275.10","1,264.30","0.89K","-0.55%"
"Oct 25, 2016","1,272.20","1,263.80","1,275.10","1,263.80","0.45K","0.78%"
"Oct 24, 2016","1,262.40","1,265.40","1,270.70","1,260.40","0.55K","-0.32%"
"Oct 21, 2016","1,266.40","1,263.40","1,267.20","1,261.00","0.26K","0.02%"
"Oct 20, 2016","1,266.10","1,269.00","1,274.20","1,264.40","0.39K","-0.18%"
"Oct 19, 2016","1,268.40","1,262.40","1,272.10","1,260.00","0.62K","0.55%"
"Oct 18, 2016","1,261.50","1,255.20","1,263.30","1,254.50","0.43K","0.51%"
"Oct 17, 2016","1,255.10","1,250.50","1,256.10","1,249.80","0.12K","0.09%"
"Oct 14, 2016","1,254.00","1,257.90","1,257.90","1,246.90","0.37K","-0.17%"
"Oct 13, 2016","1,256.10","1,254.00","1,262.00","1,253.70","0.42K","0.30%"
"Oct 12, 2016","1,252.30","1,254.80","1,257.50","1,250.00","0.53K","-0.15%"
"Oct 11, 2016","1,254.20","1,260.10","1,262.10","1,253.00","0.42K","-0.36%"
"Oct 10, 2016","1,258.70","1,257.60","1,265.10","1,257.20","0.58K","0.67%"
"Oct 07, 2016","1,250.30","1,255.00","1,265.40","1,242.00","0.78K","-0.09%"
"Oct 06, 2016","1,251.40","1,267.90","1,269.30","1,250.60","0.79K","-1.22%"
"Oct 05, 2016","1,266.90","1,269.50","1,277.30","1,262.80","0.54K","-0.10%"
"Oct 04, 2016","1,268.20","1,313.40","1,313.40","1,267.80","1.61K","-3.24%"
"Oct 03, 2016","1,310.70","1,319.10","1,320.00","1,310.00","0.35K","-0.33%"
"Sep 30, 2016","1,315.10","1,323.70","1,329.20","1,314.90","0.59K","-0.67%"
"Sep 29, 2016","1,324.00","1,324.90","1,326.70","1,317.00","0.76K","0.35%"
"Sep 28, 2016","1,319.40","1,326.40","1,326.90","1,316.90","10.55K","-0.50%"
"Sep 27, 2016","1,326.00","1,338.10","1,338.90","1,323.30","19.95K","-1.03%"
"Sep 26, 2016","1,339.80","1,336.60","1,341.80","1,332.50","7.36K","0.17%"
"Sep 23, 2016","1,337.50","1,336.60","1,340.20","1,333.60","5.69K","-0.24%"
"Sep 22, 2016","1,340.70","1,333.40","1,343.40","1,331.40","5.87K","1.02%"
"Sep 21, 2016","1,327.20","1,314.10","1,337.00","1,306.70","8.90K","1.00%"
"Sep 20, 2016","1,314.00","1,312.40","1,317.10","1,311.30","14.03K","0.02%"
"Sep 19, 2016","1,313.80","1,308.90","1,317.50","1,308.70","4.33K","0.58%"
"Sep 16, 2016","1,306.20","1,314.50","1,317.00","1,305.40","8.17K","-0.59%"
"Sep 15, 2016","1,314.00","1,321.70","1,328.00","1,308.20","9.85K","-0.61%"
"Sep 14, 2016","1,322.00","1,318.50","1,325.80","1,312.70","4.42K","0.18%"
"Sep 13, 2016","1,319.60","1,326.90","1,331.60","1,314.80","6.71K","-0.15%"
"Sep 12, 2016","1,321.60","1,327.70","1,329.80","1,319.20","8.02K","-0.68%"
"Sep 09, 2016","1,330.70","1,338.00","1,339.60","1,327.30","3.88K","-0.53%"
"Sep 08, 2016","1,337.80","1,345.00","1,349.50","1,335.50","4.42K","-0.56%"
"Sep 07, 2016","1,345.30","1,349.50","1,353.80","1,343.20","5.82K","-0.38%"
"Sep 06, 2016","1,350.40","1,323.40","1,353.30","1,322.10","9.08K","1.45%"
"Sep 05, 2016","1,331.10","1,326.35","1,332.15","1,325.55","-","0.37%"
"Sep 04, 2016","1,326.25","1,328.20","1,328.75","1,326.15","-","0.23%"
"Sep 02, 2016","1,323.20","1,314.10","1,330.30","1,304.00","6.87K","0.73%"
"Sep 01, 2016","1,313.60","1,308.20","1,315.10","1,302.10","5.37K","0.44%"
"Aug 31, 2016","1,307.90","1,311.20","1,315.60","1,303.60","4.11K","-0.39%"
"Aug 30, 2016","1,313.00","1,323.20","1,325.40","1,308.60","3.73K","-0.73%"
"Aug 29, 2016","1,322.60","1,318.70","1,323.20","1,314.30","0.44K","0.09%"
"Aug 26, 2016","1,321.40","1,320.10","1,340.80","1,317.00","1.11K","0.11%"
"Aug 25, 2016","1,320.00","1,323.30","1,325.90","1,316.50","1.26K","-0.32%"
"Aug 24, 2016","1,324.30","1,336.50","1,338.20","1,321.90","0.93K","-1.19%"
"Aug 23, 2016","1,340.30","1,335.00","1,343.10","1,334.10","0.40K","0.20%"
"Aug 22, 2016","1,337.60","1,339.20","1,339.20","1,330.00","0.95K","-0.22%"
"Aug 19, 2016","1,340.50","1,350.90","1,350.90","1,336.90","0.50K","-0.79%"
"Aug 18, 2016","1,351.20","1,347.60","1,354.90","1,345.20","0.67K","0.60%"
"Aug 17, 2016","1,343.20","1,346.80","1,349.90","1,335.00","1.07K","-0.58%"
"Aug 16, 2016","1,351.00","1,341.70","1,358.00","1,341.00","1.36K","0.72%"
"Aug 15, 2016","1,341.30","1,337.00","1,342.40","1,334.90","0.61K","0.34%"
"Aug 12, 2016","1,336.80","1,337.30","1,355.10","1,333.40","1.16K","-0.50%"
"Aug 11, 2016","1,343.50","1,346.60","1,352.00","1,335.70","0.84K","-0.13%"
"Aug 10, 2016","1,345.30","1,340.70","1,356.60","1,340.70","1.08K","0.40%"
"Aug 09, 2016","1,339.90","1,333.60","1,341.70","1,329.20","1.42K","0.43%"
"Aug 08, 2016","1,334.20","1,332.80","1,336.50","1,328.90","2.76K","-0.23%"
"Aug 05, 2016","1,337.30","1,359.10","1,363.00","1,333.70","4.21K","-1.65%"
"Aug 04, 2016","1,359.70","1,356.60","1,363.60","1,347.90","3.52K","0.20%"
"Aug 03, 2016","1,357.00","1,363.20","1,366.20","1,353.80","3.00K","-0.64%"
"Aug 02, 2016","1,365.70","1,352.90","1,367.20","1,347.00","3.34K","0.95%"
"Aug 01, 2016","1,352.80","1,350.00","1,355.10","1,346.50","0.77K","0.19%"
"Jul 29, 2016","1,350.30","1,334.80","1,354.70","1,328.40","2.69K","1.18%"
"Jul 28, 2016","1,334.60","1,341.00","1,345.50","1,332.40","2.47K","0.60%"
"Jul 27, 2016","1,326.70","1,319.90","1,342.30","1,315.60","215.39K","0.45%"
"Jul 26, 2016","1,320.80","1,315.50","1,324.40","1,313.60","203.41K","0.10%"
"Jul 25, 2016","1,319.50","1,322.70","1,323.40","1,311.10","263.66K","-0.29%"
"Jul 22, 2016","1,323.40","1,331.40","1,334.00","1,319.40","232.26K","-0.57%"
"Jul 21, 2016","1,331.00","1,316.20","1,334.00","1,310.70","253.46K","0.89%"
"Jul 20, 2016","1,319.30","1,332.20","1,338.80","1,312.50","224.99K","-0.98%"
"Jul 19, 2016","1,332.30","1,329.10","1,335.50","1,325.80","150.62K","0.23%"
"Jul 18, 2016","1,329.30","1,333.40","1,336.00","1,323.50","163.21K","0.14%"
"Jul 15, 2016","1,327.40","1,336.40","1,339.50","1,322.60","191.83K","-0.36%"
"Jul 14, 2016","1,332.20","1,344.50","1,348.00","1,320.40","264.33K","-0.85%"
"Jul 13, 2016","1,343.60","1,334.00","1,346.30","1,328.10","204.59K","0.62%"
"Jul 12, 2016","1,335.30","1,356.30","1,358.90","1,331.00","257.34K","-1.57%"
"Jul 11, 2016","1,356.60","1,368.90","1,376.50","1,351.80","230.70K","-0.13%"
"Jul 08, 2016","1,358.40","1,361.00","1,371.80","1,336.30","301.19K","-0.27%"
"Jul 07, 2016","1,362.10","1,365.70","1,372.90","1,352.00","218.46K","-0.37%"
"Jul 06, 2016","1,367.10","1,358.00","1,377.50","1,356.30","237.06K","0.62%"
"Jul 05, 2016","1,358.70","1,345.00","1,360.30","1,338.50","353.81K","0.50%"
"Jul 04, 2016","1,352.00","1,345.00","1,360.15","1,343.00","-","0.48%"
"Jul 03, 2016","1,345.50","1,344.50","1,347.55","1,338.85","-","0.49%"
"Jul 01, 2016","1,339.00","1,324.80","1,347.00","1,323.10","223.73K","1.39%"
"Jun 30, 2016","1,320.60","1,321.00","1,326.50","1,315.30","192.95K","-0.47%"
"Jun 29, 2016","1,326.90","1,313.90","1,331.00","1,313.30","176.82K","0.91%"
"Jun 28, 2016","1,314.90","1,325.20","1,325.70","1,306.00","1.07K","-0.54%"
"Jun 27, 2016","1,322.00","1,325.00","1,336.20","1,318.80","1.75K","0.17%"
"Jun 24, 2016","1,319.70","1,252.40","1,360.10","1,252.40","4.41K","4.61%"
"Jun 23, 2016","1,261.60","1,264.80","1,273.30","1,256.20","0.53K","-0.54%"
"Jun 22, 2016","1,268.40","1,270.70","1,271.50","1,262.60","0.84K","-0.20%"
"Jun 21, 2016","1,270.90","1,290.00","1,295.00","1,266.00","1.22K","-1.51%"
"Jun 20, 2016","1,290.40","1,291.00","1,293.30","1,279.60","0.69K","-0.22%"
"Jun 17, 2016","1,293.20","1,280.80","1,301.00","1,278.90","1.32K","-0.28%"
"Jun 16, 2016","1,296.80","1,294.70","1,317.00","1,279.90","3.68K","0.78%"
"Jun 15, 2016","1,286.80","1,286.00","1,298.30","1,279.90","3.07K","0.02%"
"Jun 14, 2016","1,286.60","1,283.80","1,291.40","1,278.20","1.27K","0.09%"
"Jun 13, 2016","1,285.40","1,277.20","1,288.50","1,273.80","0.94K","0.86%"
"Jun 10, 2016","1,274.40","1,270.90","1,279.10","1,266.00","0.93K","0.25%"
